2020-05-08,76.2268
2020-05-29,78.1465
2020-06-18,86.4517
2020-07-09,94.14
2020-07-29,93.4395
2020-08-18,113.8213
2020-09-08,111.1201
2020-09-28,113.2278
2020-10-16,117.2267
2020-11-05,117.2365
2020-11-25,114.4789
2020-12-16,126.1014
2021-01-07,129.1698
2021-01-28,135.2573
2021-02-18,128.1672
2021-03-10,118.553
2021-03-30,118.4739
2021-04-20,131.5268
2021-05-10,125.5541
2021-05-28,123.337
2021-06-18,129.1273
2021-07-09,143.6276
2021-07-29,144.1522
2021-08-18,145.0819
2021-09-08,153.7555
2021-09-28,140.6707
2021-10-18,145.2702
2021-11-05,150.1778
2021-11-26,155.6675
2021-12-16,171.0049
2022-01-06,170.7468
2022-01-27,158.0599
2022-02-16,171.511
2022-03-09,161.9688
2022-03-29,177.8824
2022-04-19,166.392
2022-05-09,151.3665
2022-05-27,148.9575
2022-06-17,130.96
2022-07-11,144.2093
2022-07-29,161.7688
2022-08-18,173.5965
2022-09-08,153.9691
2022-09-28,149.3638
2022-10-18,143.2932
2022-11-07,138.7082
2022-11-28,144.0001
2022-12-16,134.3049
2023-01-09,129.9516
2023-01-30,142.782
2023-02-17,152.55
2023-03-10,148.5
2023-03-23,158.93
